Date,A_OC_GOOGLE_SHOPPING,C_DIV_BUY_CONNECTEDl21_0p0_0d0_12,C_DIV_BUY_ESSENTIALSl21_0p0_0d0_12,C_DIV_BUY_PREMIUMl21_0p0_0d0_0,C_DIV_BUY_SSl21_0p0_0d0_12,C_DIV_CONN_DATAl21_0p0_0d0_12,C_DIV_CONN_REMOTEl21_0p0_0d0_12,C_DIV_CONN_TRYl21_0p0_0d0_06,C_DIV_GETNOW_CONNl21_0p0_0d0_0,C_DIV_GETNOW_ESSl21_0p0_0d0_06,C_DIV_GETNOW_PREMl21_0p0_0d0_06,C_DIV_GETNOW_SSl21_0p0_0d0_12,C_PP_PKG_APP_ACCESSl21_0p0_0d0_06,C_PP_PKG_CONNECTEDl21_0p0_0d0_12,C_PP_PKG_ESSl21_0p0_0d0_12,C_PP_PKG_PREMl21_0p0_0d0_06,C_PP_PKG_REMOTEl21_0p0_0d0_0,C_PP_PKG_SCl21_0p0_0d0_06,C_PP_PKG_SSl21_0p0_0d0_06,DIV_GMOC_SHOP_ESSl21_0p0_0d0_0,DIV_GMOC_SHOP_REMOTEl21_0p0_0d0_0,DIV_GMOC_SHOP_SSl21_0p0_0d0_0,DIV_PKG_HDStreamingl21_0p0_0d0_12,DIV_PKG_SS_CRASHl21_0p0_0d0_06,DIV_PKG_SS_ROADSIDEl21_0p0_0d0_0,DIV_PLANPAGE_CONNl21_0p0_0d0_0,DIV_PLANPAGE_ESSl21_0p0_0d0_0,DIV_PLANPAGE_HOMEl21_0p0_0d0_06,OC_APP_Accessl21_0p0_0d0_06,OC_PAGE_ESSl21_0p0_0d0_06,OC_PAGE_PREFl21_0p0_0d0_06,OC_PAGE_PREMl21_0p0_0d0_0,SC_BUYNOWl21_0p0_0d0_06,SC_SHOPNOWl21_0p0_0d0_12
1/11/2024,1293,-1.054766126,0.625369054,-0.656326964,0.729707412,-0.065899625,1.247599718,-0.269946772,-0.598239082,2.850679913,2.583679955,-1.297363774,1.112391184,0.358310333,0.702265756,1.188429993,1.449036822,-0.023991247,0.5852216,-0.9368217,1.210089387,-0.360244333,2.789528252,0.953310328,1.77031684,0.278896188,1.299910963,0.208582364,0.615929718,0.179897471,-1.172775004,-0.038359729,-0.003100815,-0.323944854
1/12/2024,1374,-1.439806373,-0.469437857,-0.09449869,-0.640424018,-0.91724539,1.163439724,-0.810093826,0.056341494,1.286139386,1.962260597,-1.08533649,0.614831771,-0.212579689,1.594557241,1.659102488,2.104704139,-0.736002653,0.486038622,-1.177100345,1.5512944,-0.304656347,1.854452208,1.081667736,1.110992996,0.517556117,1.554245434,0.182148504,0.05384111,-0.171052444,-1.221409078,-0.083862766,-0.100418695,-0.323944854
1/13/2024,1455,-1.063046561,-0.958606903,-1.358612306,-2.184303999,-0.065899625,0.63743976,-0.269946772,-0.82926752,1.184983749,1.08522193,-1.250717772,-0.549909581,-0.331592592,1.059689334,-0.756470612,2.022745724,-0.431842441,-0.359538297,-0.966856531,2.20137974,-0.16484414,1.270262983,0.360714155,0.726387421,0.116948379,0.155405842,-0.07297118,0.908989472,0.16014515,-1.198489572,0.098149381,-0.100418695,-0.323944854
1/14/2024,1514,-1.737902048,-0.884066858,-0.937241101,-1.479381307,-1.110733064,4.256319511,0.626467489,-0.559734342,1.859354665,0.946834924,-1.082792162,0.852303309,-1.127491384,1.617371512,-0.49404,3.436528375,0.971442176,-0.073756834,-0.829554448,2.768857551,-0.269282174,0.327721262,0.278473181,1.605485879,0.03171269,0.498757379,0.292775623,1.079843308,0.429170308,-1.923528576,0.327939718,-0.100418695,-1.143448205
1/15/2024,1828,-1.255566685,-0.753621779,-1.147926704,-1.002813853,0.297857201,2.769492947,-1.90762667,-0.713753301,0.551075087,1.073763133,-1.017487759,-0.303391508,-0.246052068,2.07365693,0.692873248,4.317581332,-0.673788064,0.786949692,-0.550659593,4.44614956,-0.104202701,0.454637771,0.660470974,1.752002289,0.72212177,0.93112598,0.64958571,2.845235265,0.928736398,-1.464020433,0.755668264,0.710563642,-0.422285256
1/16/2024,1737,-1.756533027,-0.972583161,-1.639526444,-0.337605115,-1.451271369,3.064052926,-0.626213978,-0.059172725,0.975928764,0.949479262,-1.118412746,-0.151862051,-0.268366987,1.16869085,1.278307975,4.42002935,0.605067374,-0.171258745,-0.344706469,4.06902823,-0.095780279,1.602485609,1.605857866,1.513913123,1.64266721,2.151931441,0.735472241,1.617314897,1.307674843,-1.252154756,0.764768872,2.381187258,-0.323944854
1/17/2024,1597,-0.375770421,-1.117004499,-1.428840841,-1.504202528,-2.263919599,4.529839492,-0.540020299,0.171855714,0.837682726,1.338196902,-1.109931655,0.31403449,0.412238055,1.24473842,1.563003442,3.190653132,-0.348889655,0.524703173,-0.726577887,3.857121959,-0.090726826,1.363583945,1.661197587,1.257509406,1.855756433,1.795863182,0.682980802,1.258902818,0.603442634,-0.668266368,0.70106462,0.856540463,1.315061847
1/18/2024,1070,0.108635051,-0.082761374,-0.937241101,-1.901342073,-1.366136793,1.366826377,-0.540020299,0.74942681,3.693643558,1.185706762,-1.340617341,-0.450397698,-0.712805799,1.204179716,1.463630154,2.698902644,0.625805571,0.990358852,-0.984019291,1.881724518,-0.185057953,1.318789883,1.084742165,1.257509406,1.966562828,2.037480929,0.439714024,0.392325126,0.166340527,-0.843516737,0.152753026,-0.862742093,-0.12726405
1/19/2024,1520,-0.578641089,0.974775516,-0.234955758,-0.814172569,-0.863068841,1.142399725,-1.114644825,-0.98328648,2.516866309,0.734406463,-1.241388571,-0.271728636,-0.346469205,1.133201984,1.456754243,2.514496212,0.342383555,0.259094518,-0.921804285,2.05412284,-0.171582078,0.945506034,1.203876285,1.239194855,0.790310321,1.516095263,0.204255113,1.454959793,0.237478039,0.010374611,0.209631822,-0.960059973,0.495558497
1/20/2024,1266,-1.131360153,-0.776915543,-1.920440581,-1.797092943,-1.010119473,1.689439688,-0.861810033,-0.097677465,-1.104505513,0.752035381,-1.162514421,0.08108622,-0.6570185,0.175002606,-0.450492562,1.735891273,-1.060901062,-0.542774648,-1.245751386,1.644676825,-0.220432126,0.760730528,0.790365596,0.616500114,0.72212177,0.460607208,-0.265251649,1.448512478,-0.314420769,-1.111563153,-0.381907658,-0.960059973,-0.225604452
1/21/2024,935,-1.549522142,-0.418191576,-1.639526444,-0.938278677,-0.065899625,1.577226362,0.304677754,-0.98328648,-0.305375977,0.666535129,-1.260895082,-0.69013087,-1.352500155,0.377796125,-0.614041022,1.3260992,0.584329178,-1.17653707,-1.46457658,0.872476006,-0.437730616,0.837253717,0.803431919,0.946162035,-0.547889994,0.282573078,-0.457249906,0.037429764,-0.705021101,-1.671134504,-0.727730738,-0.960059973,0.495558497
1/22/2024,976,-0.55794,-1.396529667,-0.445641361,0.049605941,-1.304220737,1.380853042,-0.200991829,-0.405715383,-0.581868053,0.484957274,-1.188805805,1.184763462,-1.05868705,0.479192885,0.488069321,0.916307128,1.033656765,0.973548177,-1.565407797,0.728810738,-0.385511599,1.221736083,0.959459186,1.220880304,-0.368895048,0.129972395,-0.429499055,-0.486561076,-0.879512087,-1.323149323,-0.934769556,0.661904702,-1.045107802
1/23/2024,972,-1.417035175,-1.056440712,-1.358612306,-1.459524329,-1.27326271,1.184479722,-0.2354693,-1.252819658,0.578049924,0.650669103,-1.072614853,0.508534988,0.892008822,1.057154415,1.553017,1.059734353,0.363121751,0.600351207,-0.095846445,1.041282697,-0.228854548,1.033227738,1.007112834,1.147622099,0.466414704,1.223610622,-0.314356543,0.043877079,1.625898587,0.488330161,-0.268150065,-0.051759755,-1.241788607
1/24/2024,819,-1.224515052,-1.58287978,-0.726555498,-2.149554289,-1.056556515,0.111439796,-1.097406089,-1.098800699,-0.194104776,1.278258581,-0.890271388,0.913367419,-1.203734026,0.048256656,1.048128661,0.486025451,-0.715264457,1.074412223,-1.054815678,0.90120906,2.286080686,1.891780593,1.854886608,1.458969469,-0.27513579,0.511474102,-0.514538949,-0.391609715,0.118599677,0.707462998,-0.73000589,2.332528318,-0.422285256
1/25/2024,786,-1.08374765,-1.186885791,-0.867012567,-0.719851927,-0.452874973,0.160533126,-1.436434559,-0.713753301,0.261095593,0.610122591,-0.763903126,-1.32112667,-1.15724461,-1.158364783,-0.401870047,0.178681396,0.950703979,0.011977605,-1.376617434,0.067950503,7.993113889,1.018296384,1.213868179,1.605485879,-0.343324341,1.401644751,-0.193005367,-0.932598021,-0.549407795,-0.292051064,-0.695878612,0.856540463,-1.143448205
1/26/2024,995,-0.864316111,-1.363918398,-1.428840841,-0.541139132,-0.963682432,0.006239803,-0.879048769,-0.444220123,-0.720114091,1.008536137,-0.857195131,-1.343743007,-0.792767593,-0.717288879,-0.143041103,0.178681396,0.017485146,-0.726010998,-0.411212166,0.114641715,2.803217402,0.994032934,1.556667003,1.239194855,0.95225813,1.096443386,-0.224707186,0.355399597,-0.211796162,0.290439793,-0.34778038,-0.051759755,0.397218095
1/27/2024,879,-1.357002018,-1.275402094,-1.499069375,-0.913457455,-0.646362647,-0.014800195,-0.269946772,-1.483848097,-1.117992932,1.475702462,-0.975930411,-0.884631367,-1.822973039,-1.029083915,-1.080129576,0.096722982,-0.390366048,-1.270676846,-0.587130459,-0.014657026,0.995765623,1.145212893,1.31071269,1.349082162,0.099901241,0.257139631,-0.707571984,-0.444653531,-0.754365461,-0.146148844,-0.561644653,-0.911401033,-0.225604452
1/28/2024,716,-1.781374334,-1.028488195,-1.569297909,-2.075090624,-0.406437931,1.387866375,-1.672030615,-0.213191684,0.041925045,1.458073544,-0.96744932,-0.405165024,-1.021495517,-1.39157733,-0.695569684,-0.497475524,0.971442176,-1.048775945,-0.782356858,-0.301987563,0.252907995,1.255331629,0.910268324,0.909532933,-0.547889994,-0.467713612,-0.990348447,-0.849075991,-1.010562543,-0.621868344,-0.786884686,-0.960059973,1.315061847
1/29/2024,1023,-1.359072127,-1.233473319,-1.007469635,-0.347533604,-1.157170105,-0.021813528,-0.034350716,-0.367210643,-0.224451467,0.882489373,-1.113324091,-0.717270474,-0.212579689,-0.288887569,0.706133934,0.506515055,-1.365061274,-0.529326108,-0.316816984,0.890434165,1.325924568,1.453172069,1.540526252,1.880204147,0.705074632,1.579678881,-0.008438693,0.785611315,0.047535052,1.070262006,0.075397863,0.661904702,-0.12726405
1/30/2024,1007,-0.682146532,-0.446144093,0.045958379,0.620494037,-0.28260582,0.314826449,-0.218230564,-0.713753301,-1.25623897,1.112546753,-0.770687999,0.1670283,-0.407835234,0.03811698,0.764088043,0.178681396,-0.473318833,0.593626937,-0.297508878,0.294223301,0.303442527,0.822322363,1.541294859,1.422340367,0.688027495,0.79124202,-0.117936964,0.313492052,-0.132349556,0.851967688,-0.265874914,-0.862742093,-0.323944854
1/31/2024,1083,-0.607622613,0.93284674,-0.796784032,0.95806265,-0.940463911,-0.148053519,0.339155226,-1.098800699,-0.473968706,0.467328356,-0.685028976,0.447470878,0.070075957,0.187677201,0.803542676,0.219660604,3.390898411,0.575135196,-0.252456633,-0.086489661,-0.055352653,1.583821417,1.577419399,1.31245306,0.142519086,1.14731028,-0.781887821,-0.497404286,-0.31463943,0.860632379,-0.682227701,-0.960059973,2.954068549
2/1/2024,1046,0.323926372,0.0383662,-0.024270155,0.119105362,-1.226825668,-0.9125068,-1.637553143,-0.444220123,-0.591983617,1.220964598,-0.658737593,-1.122102905,-0.054515676,0.899989437,1.141608312,0.055743775,0.508289125,1.494679082,0.296751698,-0.287621037,1.396672914,0.844719394,1.733446666,1.477284021,-0.113187981,1.083726662,-0.647084537,-0.39747091,0.732160713,0.401124236,-0.645825271,-0.960059973,-0.750086596
2/2/2024,1088,0.332206807,0.378455155,0.326872516,0.014856231,-0.089118146,0.230666455,-0.608975242,-0.328705903,0.578049924,1.048201202,-0.931828736,-0.425519728,-0.402256504,0.413284991,0.09761579,-0.067193847,0.667281963,-1.223606958,-0.235293872,-0.776082949,6.507398634,2.283728635,3.433605857,1.275823957,-0.019428723,1.986614035,-0.646049759,-0.696391859,-0.086357989,0.135872881,-0.789159838,-0.149077636,0.397218095
2/3/2024,976,-0.352999224,-0.497390374,-0.726555498,0.263068447,-0.143294695,-0.674053483,0.896541016,-0.713753301,0.143080682,0.902762629,-0.43483678,-0.491107105,0.023586542,-0.16214162,-0.326398736,-0.25160028,0.68802016,0.206981428,-0.687961676,-1.063413486,1.821162987,0.835387298,1.037088516,1.367396713,-0.547889994,-0.213379141,-1.196927659,-1.007914378,-0.944672881,-0.353542421,-0.563919805,0.710563642,1.413402249
2/4/2024,691,0.187299187,-1.075075723,-1.428840841,-1.81694992,1.187900501,1.12837306,0.695422432,-1.060295959,-1.404600571,0.365962078,-0.731674979,0.519843156,-0.850414468,-0.53984455,-0.970114996,-0.47698592,0.342383555,-0.28557133,-0.582839769,-1.275319758,0.237747635,1.339320495,0.695058299,1.129307548,-0.709837803,-1.141699961,-1.314610079,-1.509046556,-1.047661922,-1.220570559,-1.025775629,-0.051759755,-0.12726405
2/5/2024,990,-0.410962272,0.266645088,-1.288383772,-1.077277517,-0.197471244,1.009146401,-0.471065356,-1.060295959,-0.821269728,0.642736089,-0.902144916,0.241662212,-0.450605496,-0.324376435,0.817949347,0.486025451,2.741101593,0.939926829,-0.492735277,-0.539035256,0.254592479,1.423309361,1.413706059,1.513913123,-0.309230065,0.015521883,-1.108030867,-0.60026826,-0.675574836,0.084723252,-0.889266519,1.52154598,-0.323944854
2/6/2024,744,-0.905718288,0.201422548,-0.09449869,-0.337605115,-1.157170105,-0.610933487,-1.401957088,-1.175810178,-0.949400203,1.013824812,-0.91741088,1.578287725,-0.435728883,0.33977234,0.911101573,0.240150207,-0.224460478,0.34314789,-0.615019944,-0.930523113,-0.245699392,1.190006955,2.610427515,1.257509406,-0.726884941,-0.098928629,-1.128256063,-1.848116692,-0.700429233,-0.616557727,-1.055352603,1.618863861,-0.323944854
2/7/2024,866,-0.593131851,0.872282954,0.537558119,1.846662382,0.104369528,-0.449626832,0.557512545,0.171855714,-0.28514485,0.990907219,-0.684180867,0.755053061,-0.16237112,0.035582061,-0.407763685,0.322108622,2.699625201,-0.537731445,-0.619310634,0.542045889,-0.223801095,1.628615479,1.834134213,1.678744084,0.040236259,-0.226095864,-0.923276052,-0.548982803,-0.699627478,-0.216304892,-0.818736812,-0.003100815,0.495558497
2/8/2024,924,-0.083885073,-0.674422981,-0.515869895,1.231096087,-0.120076174,0.118453129,0.390871433,-0.251696424,-0.919053511,1.032335176,-0.507774166,0.587692167,-0.03591991,0.687056242,-0.388609361,-0.231110676,-0.570097083,0.420476992,-0.63861874,0.222390667,-0.380458146,1.404645169,1.514393606,1.220880304,0.133995517,0.651358061,-1.282437907,-0.744746719,-0.743140894,-0.441027852,-0.859689545,-0.911401033,-1.045107802
2/9/2024,1014,0.12726603,-0.870090599,-0.515869895,0.133998095,-0.940463911,-1.396426767,-0.488304092,0.864941029,-1.296701225,0.990907219,-0.765599345,1.14631569,-0.071251866,0.39047072,0.615928527,-0.046704244,0.605067374,0.649102163,-0.713705816,0.279856774,-0.346768457,1.184407698,1.498252854,1.62380043,-0.130235119,0.498757379,-1.168330172,-0.98124594,-0.705677082,-0.59587427,-0.691328308,-0.149077636,2.036224796
2/10/2024,786,0.870435109,0.760472886,-0.515869895,-0.109249877,-1.807288689,0.34287978,-0.540020299,-0.020667985,1.211958585,0.944190586,-0.841081058,1.06715851,0.062637651,0.725080027,-1.223214014,-0.333558695,-0.00325305,0.407028452,-0.707269781,-0.998764116,-0.323185676,1.441973554,1.536683215,1.349082162,-0.616078545,-0.620314295,-0.67097849,-1.082351555,-1.344675609,-1.037494018,-1.22371384,0.710563642,-0.028923648
2/11/2024,689,-0.129427468,-1.023829442,-1.428840841,-0.12414261,-1.319699751,-0.653013484,0.609228753,-1.137305439,-1.165198896,0.544895595,-0.973386083,-0.522769976,-0.757435638,-0.496750927,-1.2553016,-0.169641865,0.992180372,0.13973873,-0.574258389,-1.598566612,-0.532061743,1.428908619,0.770381808,1.16593665,-1.911661017,-2.095454228,-1.681109447,-1.014361692,-1.317561722,-1.035537475,-1.592288438,-0.862742093,0.495558497
2/12/2024,705,-0.208091604,-1.144957015,0.116186913,-3.65E-05,-0.089118146,-0.098960189,0.390871433,-1.098800699,-1.316932352,1.005891799,-0.776624763,-1.409330384,-1.043810437,0.998851278,-0.16170429,0.342598226,-0.328151459,-0.295657735,-0.539932868,-1.041863696,-0.409094381,1.843253692,1.223860073,1.294138509,-1.101921972,-0.722048083,-0.943877531,-0.819476956,-0.956480542,-0.09751477,-0.880165911,-0.149077636,0.593898899
2/20/2024,783,0.021690479,-0.776915543,0.045958379,-0.605674308,-0.00398357,-0.344426839,-1.045689882,-0.713753301,-0.244682595,0.96710818,-0.735915525,0.006452308,1.083545214,0.572984887,1.022098426,0.137702189,3.473851196,1.188724809,1.354406803,0.409155516,-0.296233925,-0.719339936,-0.701501036,-0.738776676,0.287419757,0.00280516,-1.02120363,-1.165580525,2.443979969,0.274228435,-0.595771931,0.759222583,-0.848426998
2/21/2024,884,-0.907788397,0.047683705,-0.234955758,-0.556031865,-0.940463911,-0.232213513,-0.57449777,-0.94478174,-0.919053511,2.045997958,-0.687573304,3.267728094,1.126315476,1.825234869,1.4346531,0.670431884,4.31029178,3.126995559,0.579937243,0.222390667,-0.392249537,-0.719339936,-0.701501036,-0.738776676,0.287419757,0.727658403,-0.927038879,-0.859333082,0.661897843,1.00066497,-0.047460337,0.759222583,2.036224796
2/22/2024,1513,0.953239463,-0.17593643,0.39710105,0.327603623,3.029903155,-0.035840194,1.183853279,5.292986103,1.400782442,3.696064677,-0.828359421,0.856826577,3.817122841,1.913957034,1.71050811,0.793369506,1.241038728,1.309761664,1.133436264,0.243940457,-0.163159656,-0.719339936,-0.701501036,-0.738776676,3.730941588,1.516095263,-0.624507574,0.259862117,0.591853634,1.165853116,1.397261084,-0.862742093,-0.028923648
2/23/2024,1077,-0.725618818,0.248010076,0.256643982,-1.677951079,0.80866466,0.160533126,-0.436587884,0.595407851,1.710993063,2.292802809,-0.655345156,1.492345645,2.23462314,1.335995504,1.160926348,0.629452677,0.017485146,1.866194984,0.624989489,0.315773091,-0.21032522,-0.719339936,-0.701501036,-0.738776676,1.906897846,0.854825638,-1.147634623,-0.714561564,-0.028485874,0.600412135,0.332490021,-0.149077636,-1.143448205
2/24/2024,580,-0.437873687,-1.093710734,-0.867012567,-0.317748138,0.096630021,-0.344426839,0.32191649,0.364379412,-0.470596852,1.453666315,-0.48402711,1.087513213,1.308553984,1.077433767,-0.215401883,-0.272089884,-1.081639258,1.990593975,0.4254724,-0.04339008,-0.281073565,-0.719339936,-0.701501036,-0.738776676,-0.223994377,-1.116266514,-1.890322638,-0.689065365,-0.73279097,-0.160683164,-0.627624057,1.52154598,1.216721445
2/25/2024,464,-0.686286749,-0.795550554,-0.586098429,0.248175714,-1.497708411,-0.056880192,1.522881749,0.094846234,0.072271736,1.408712574,-0.635838646,0.381883501,0.992425959,1.688349243,-0.451474835,-0.313069091,-1.143853847,0.902943345,-0.130171965,-0.750941528,-0.538799681,-0.719339936,-0.701501036,-0.738776676,-0.718361372,-0.594880848,-1.904715452,-1.460398637,-1.177327529,-0.777273774,-1.007574415,-0.003100815,-0.12726405
2/26/2024,688,-0.568290545,-1.089051982,-0.937241101,0.541066128,-1.29648123,1.387866375,1.591836692,-0.367210643,0.449919449,1.320567984,-0.86822055,-0.224234329,0.546127571,1.510904914,1.36458429,-0.02621464,0.238692573,1.257648574,0.271007557,-0.636009313,-0.430992678,-0.719339936,-0.701501036,-0.738776676,0.125471948,0.091822225,-1.470297054,-1.184629409,-0.800721462,0.949235835,-0.623073753,0.710563642,0.495558497
2/27/2024,839,-0.446154122,-0.432167835,0.326872516,-0.421997268,-0.28260582,0.504186436,0.155275377,1.596531085,-0.372813069,-0.535757075,-0.596825626,-0.031995465,1.425707311,2.177588609,1.531406993,-0.436006713,-0.369627852,1.450971328,0.758000882,0.049992344,-0.257490783,-0.719339936,-0.701501036,-0.738776676,1.361389437,0.435173761,-0.785838789,-0.637779909,-0.962530146,0.943086699,-0.422860391,-0.051759755,-1.045107802
2/28/2024,837,0.808331844,0.81637792,2.082585873,0.699921946,0.413949806,0.027279802,-0.218230564,1.326997907,2.274092779,-0.779036142,-0.285569572,0.886227815,1.444303077,3.021716633,1.600329818,0.383577433,1.317078781,2.30159145,0.895302964,0.419930411,-0.139576874,-0.719339936,-0.701501036,-0.738776676,1.438101557,1.50337854,0.321373109,-0.210498788,-0.620180872,0.237613127,-0.43423615,1.52154598,1.216721445
